item_id,user_id,rating,timestamp,model_attr,category,brand,year,user_attr,split
1958,330205,5.0,2014-11-02,Female,Headphones,Sennheiser,2012,Male,0
79,330242,5.0,2014-11-02,Female&Male,Accessories & Supplies,Etre Jeune,2003,Female,0
4891,330259,5.0,2014-11-02,Female,Computers & Accessories,XShields,2014,Female,0
4501,330293,4.0,2014-11-02,Female,Headphones,Apple,2014,Female,0
4387,330304,2.0,2014-11-02,Female&Male,Camera & Photo,Olympus,2014,Female,0
1861,330205,5.0,2014-11-02,Female,Accessories & Supplies,EldHus,2011,Male,0
5329,329537,5.0,2014-11-02,Female,Computers & Accessories,Apple,2014,Female,0
4150,330327,3.0,2014-11-02,Female&Male,Camera & Photo,Fujifilm,2014,Female,0
3085,330336,4.0,2014-11-02,Male,Headphones,Bose,2013,Female,0
3085,330096,5.0,2014-11-02,Male,Headphones,Bose,2013,Male,2
3411,330338,2.0,2014-11-02,Male,Headphones,JLAB,2013,Female,0
4271,330350,5.0,2014-11-02,Male,Computers & Accessories,LSS,2014,Female,0
4177,330351,5.0,2014-11-02,Female,Television & Video,Toshiba,2014,Male,0
3229,330370,3.0,2014-11-02,Female,Accessories & Supplies,Etre Jeune,2013,Male,0
3229,330374,5.0,2014-11-02,Female,Accessories & Supplies,Etre Jeune,2013,Female,0
3229,330375,5.0,2014-11-02,Female,Accessories & Supplies,Etre Jeune,2013,Male,0
3162,330376,4.0,2014-11-02,Female,Camera & Photo,Samsung,2013,Male,0
111,330377,5.0,2014-11-02,Female&Male,Headphones,Panasonic,2006,Male,0
1670,330394,4.0,2014-11-02,Female&Male,Headphones,Bose,2011,Female,0
2129,330283,5.0,2014-11-02,Female&Male,Television & Video,Samsung,2012,Male,2
2400,330432,5.0,2014-11-02,Female&Male,Headphones,JLAB,2012,Female,0
1111,330435,5.0,2014-11-02,Male,Computers & Accessories,Toshiba,2009,Female,0
1250,330563,5.0,2014-11-03,Male,Security & Surveillance,Uniden,2010,Female,0
1250,330565,5.0,2014-11-03,Male,Security & Surveillance,Uniden,2010,Male,0
3229,330567,5.0,2014-11-03,Female,Accessories & Supplies,Etre Jeune,2013,Female,0
4825,330614,5.0,2014-11-03,Male,Computers & Accessories,LSS,2015,Female,0
2129,330621,5.0,2014-11-03,Female&Male,Television & Video,Samsung,2012,Female,0
3700,330628,5.0,2014-11-03,Male,Headphones,Philips,2014,Male,0
5272,275812,2.0,2014-11-03,Female&Male,Headphones,Mpow,2014,Male,2
4302,329593,5.0,2014-11-03,Female,Computers & Accessories,Apple,2014,Male,2
5385,330763,4.0,2014-11-03,Female&Male,Headphones,Tiamat,2015,Female,0
2495,321435,4.0,2014-11-03,Female,Home Audio,Pyle,2012,Male,2
4974,330790,5.0,2014-11-03,Male,Headphones,Sony,2014,Female,0
1549,254895,5.0,2014-11-03,Female,Computers & Accessories,EldHus,2012,Female,2
2626,330811,2.0,2014-11-03,Female&Male,Headphones,EldHus,2013,Female,0
4252,330833,4.0,2014-11-03,Female,Headphones,Bose,2014,Female,0
2296,92453,5.0,2014-11-03,Male,Computers & Accessories,Sennheiser,2012,Male,2
111,330943,5.0,2014-11-03,Female&Male,Headphones,Panasonic,2006,Male,0
4177,330971,4.0,2014-11-03,Female,Television & Video,Toshiba,2014,Male,0
1772,331014,2.0,2014-11-04,Female,Computers & Accessories,Logitech,2011,Male,0
4387,331060,4.0,2014-11-04,Female&Male,Camera & Photo,Olympus,2014,Female,0
2129,331092,1.0,2014-11-04,Female&Male,Television & Video,Samsung,2012,Female,0
3092,331103,5.0,2014-11-04,Female,Headphones,Sony,2013,Male,0
3029,331172,5.0,2014-11-04,Female&Male,Headphones,Bose,2013,Male,0
2934,311475,5.0,2014-11-04,Female&Male,Portable Audio & Video,Philips,2013,Male,1
1882,331198,2.0,2014-11-04,Female&Male,Headphones,JLAB,2011,Female,0
111,331204,5.0,2014-11-04,Female&Male,Headphones,Panasonic,2006,Male,0
1496,331236,4.0,2014-11-04,Female&Male,Headphones,JLAB,2010,Male,0
647,331238,1.0,2014-11-04,Male,Computers & Accessories,Logitech,2008,Female,0
1882,331272,3.0,2014-11-04,Female&Male,Headphones,JLAB,2011,Female,0
154,2809,4.0,2014-11-04,Female&Male,Headphones,EldHus,2005,Male,2
1323,126823,4.0,2014-11-04,Male,Car Electronics & GPS,Garmin,2010,Male,2
1661,331389,4.0,2014-11-04,Male,Computers & Accessories,Logitech,2011,Female,0
4811,331396,4.0,2014-11-04,Male,Accessories & Supplies,Jabra,2014,Male,0
5142,79484,3.0,2014-11-04,Female,Headphones,Jabra,2014,Male,2
5142,18890,4.0,2014-11-04,Female,Headphones,Jabra,2014,Male,0
3173,331431,4.0,2014-11-04,Female&Male,Computers & Accessories,ViewSonic,2013,Male,0
5366,331478,1.0,2014-11-05,Male,Portable Audio & Video,Sony,2014,Male,0
4869,331480,5.0,2014-11-05,Female&Male,Computers & Accessories,Plemo,2014,Female,0
3010,331524,5.0,2014-11-05,Female&Male,Camera & Photo,Fujifilm,2014,Male,0
1575,331539,5.0,2014-11-05,Male,Headphones,Sony,2011,Female,0
5041,331599,2.0,2014-11-05,Male,Headphones,Bose,2014,Male,0
3150,331631,5.0,2014-11-05,Male,Headphones,Philips,2013,Male,0
5146,34584,4.0,2014-11-05,Female,Headphones,Jabra,2014,Male,0
3106,331654,1.0,2014-11-05,Female,Computers & Accessories,Bose,2013,Female,0
3539,331667,5.0,2014-11-05,Female,Accessories & Supplies,EldHus,2013,Male,0
4539,331674,4.0,2014-11-05,Female&Male,Accessories & Supplies,EldHus,2014,Male,0
3341,331697,1.0,2014-11-05,Female&Male,Camera & Photo,Uniden,2014,Female,0
1258,331703,5.0,2014-11-05,Female&Male,Camera & Photo,Fujifilm,2010,Female,0
4152,331713,1.0,2014-11-05,Male,Car Electronics & GPS,Garmin,2014,Male,0
4177,331735,5.0,2014-11-05,Female,Television & Video,Toshiba,2014,Female,0
1848,331745,5.0,2014-11-05,Female&Male,Portable Audio & Video,Uniden,2013,Male,0
1473,331754,5.0,2014-11-05,Female,Accessories & Supplies,Etre Jeune,2010,Female,0
1496,66991,5.0,2014-11-05,Female&Male,Headphones,JLAB,2010,Male,2
1496,192942,5.0,2014-11-05,Female&Male,Headphones,JLAB,2010,Male,1
3403,331856,2.0,2014-11-05,Female&Male,Headphones,EldHus,2013,Female,0
2085,331869,5.0,2014-11-05,Male,Camera & Photo,Sony,2012,Female,0
1419,62743,1.0,2014-11-05,Female,Camera & Photo,Linksys,2010,Male,2
5364,325734,4.0,2014-11-05,Female,Computers & Accessories,Apple,2014,Male,0
3572,331919,5.0,2014-11-05,Female,Computers & Accessories,Etre Jeune,2013,Female,0
3403,331923,5.0,2014-11-05,Female&Male,Headphones,EldHus,2013,Female,0
3011,331703,5.0,2014-11-05,Male,Camera & Photo,Fujifilm,2013,Female,2
1323,331970,5.0,2014-11-05,Male,Car Electronics & GPS,Garmin,2010,Female,0
2690,331992,4.0,2014-11-05,Female,Car Electronics & GPS,Sony,2013,Male,0
1682,332004,3.0,2014-11-06,Female,Computers & Accessories,Philips,2011,Male,0
4150,84495,5.0,2014-11-06,Female&Male,Camera & Photo,Fujifilm,2014,Male,1
5142,309317,5.0,2014-11-06,Female,Headphones,Jabra,2014,Female,1
2366,332043,5.0,2014-11-06,Female,Camera & Photo,Polaroid,2012,Female,0
5041,105010,5.0,2014-11-06,Male,Headphones,Bose,2014,Male,0
4387,332160,5.0,2014-11-06,Female&Male,Camera & Photo,Olympus,2014,Male,0
3189,316187,5.0,2014-11-06,Female&Male,Headphones,Etre Jeune,2013,Male,1
4685,332240,5.0,2014-11-06,Female&Male,Computers & Accessories,iRULU,2014,Male,0
2868,332293,5.0,2014-11-06,Female,Camera & Photo,Samsung,2013,Female,0
827,332294,5.0,2014-11-06,Male,Home Audio,Pyle,2009,Male,0
5009,72519,3.0,2014-11-06,Female&Male,Headphones,Mpow,2014,Male,1
2031,332304,4.0,2014-11-06,Female,Computers & Accessories,Logitech,2012,Male,0
3524,332186,5.0,2014-11-06,Male,Headphones,Skullcandy,2014,Male,1
5171,332341,5.0,2014-11-06,Female&Male,Portable Audio & Video,Bose,2014,Male,0
1575,332364,5.0,2014-11-06,Male,Headphones,Sony,2011,Female,0
2502,331674,3.0,2014-11-06,Female,Computers & Accessories,ViewSonic,2012,Male,2
1575,332416,3.0,2014-11-06,Male,Headphones,Sony,2011,Male,0
1575,332417,5.0,2014-11-06,Male,Headphones,Sony,2011,Male,0
259,332422,5.0,2014-11-06,Male,Headphones,Sennheiser,2005,Male,0
1496,332486,5.0,2014-11-06,Female&Male,Headphones,JLAB,2010,Female,0
1496,332523,5.0,2014-11-07,Female&Male,Headphones,JLAB,2010,Female,0
3364,332538,4.0,2014-11-07,Female&Male,Camera & Photo,Canon,2013,Male,0
2657,297853,5.0,2014-11-07,Male,Camera & Photo,Sony,2013,Male,1
2031,332566,5.0,2014-11-07,Female,Computers & Accessories,Logitech,2012,Male,0
5142,72996,5.0,2014-11-07,Female,Headphones,Jabra,2014,Male,0
1258,332692,5.0,2014-11-07,Female&Male,Camera & Photo,Fujifilm,2010,Female,0
2845,332538,1.0,2014-11-07,Female&Male,Portable Audio & Video,DBPOWER,2013,Male,2
3539,325783,5.0,2014-11-07,Female,Accessories & Supplies,EldHus,2013,Female,2
1670,332726,5.0,2014-11-07,Female&Male,Headphones,Bose,2011,Male,0
2129,332734,5.0,2014-11-07,Female&Male,Television & Video,Samsung,2012,Male,0
3028,332795,5.0,2014-11-07,Female&Male,Computers & Accessories,Logitech,2013,Female,0
1575,332821,5.0,2014-11-07,Male,Headphones,Sony,2011,Female,0
5009,332905,5.0,2014-11-07,Female&Male,Headphones,Mpow,2014,Female,0
5009,332908,3.0,2014-11-07,Female&Male,Headphones,Mpow,2014,Female,0
1323,332913,5.0,2014-11-07,Male,Car Electronics & GPS,Garmin,2010,Female,0
3556,289765,5.0,2014-11-07,Female&Male,Computers & Accessories,Plemo,2013,Male,2
4302,332937,5.0,2014-11-07,Female,Computers & Accessories,Apple,2014,Male,0
3979,332951,5.0,2014-11-07,Female,Camera & Photo,Fujifilm,2014,Male,0
4708,332990,5.0,2014-11-08,Female&Male,Headphones,Tiamat,2014,Male,0
1423,333018,5.0,2014-11-08,Female,Camera & Photo,Kodak,2010,Female,0
638,333036,5.0,2014-11-08,Male,Car Electronics & GPS,Pyle,2008,Male,0
3884,333091,3.0,2014-11-08,Male,Computers & Accessories,LSS,2014,Female,0
3539,333117,5.0,2014-11-08,Female,Accessories & Supplies,EldHus,2013,Female,0
4302,333118,5.0,2014-11-08,Female,Computers & Accessories,Apple,2014,Female,0
627,43918,5.0,2014-11-08,Female,Camera & Photo,Panasonic,2007,Female,0
4150,333219,5.0,2014-11-08,Female&Male,Camera & Photo,Fujifilm,2014,Male,0
4150,333220,3.0,2014-11-08,Female&Male,Camera & Photo,Fujifilm,2014,Male,0
3085,94779,5.0,2014-11-08,Male,Headphones,Bose,2013,Male,1
998,43918,5.0,2014-11-08,Female&Male,Camera & Photo,Panasonic,2009,Female,1
1661,332990,5.0,2014-11-08,Male,Computers & Accessories,Logitech,2011,Male,1
1575,333321,5.0,2014-11-08,Male,Headphones,Sony,2011,Female,0
1575,333322,5.0,2014-11-08,Male,Headphones,Sony,2011,Male,0
1575,333330,5.0,2014-11-08,Male,Headphones,Sony,2011,Male,0
33,333336,5.0,2014-11-08,Female&Male,Portable Audio & Video,Pyle,2002,Female,0
5041,333346,3.0,2014-11-08,Male,Headphones,Bose,2014,Male,0
5041,333347,5.0,2014-11-08,Male,Headphones,Bose,2014,Female,0
2031,333197,5.0,2014-11-08,Female,Computers & Accessories,Logitech,2012,Female,2
2931,333404,4.0,2014-11-09,Female,Camera & Photo,Samsung,2013,Male,0
3660,333413,4.0,2014-11-09,Female&Male,Headphones,Sony,2014,Male,0
2903,333415,1.0,2014-11-09,Female,Computers & Accessories,Jabra,2013,Female,0
5202,267514,4.0,2014-11-09,Male,Television & Video,Bose,2014,Female,0
1575,333496,5.0,2014-11-09,Male,Headphones,Sony,2011,Male,0
1575,333501,4.0,2014-11-09,Male,Headphones,Sony,2011,Female,0
111,333551,5.0,2014-11-09,Female&Male,Headphones,Panasonic,2006,Male,0
5289,333552,5.0,2014-11-09,Female,Accessories & Supplies,EldHus,2014,Male,0
638,333559,5.0,2014-11-09,Male,Car Electronics & GPS,Pyle,2008,Female,0
3767,333608,4.0,2014-11-09,Female&Male,Camera & Photo,Samsung,2014,Male,0
1605,72279,5.0,2014-11-09,Female,Camera & Photo,Neewer,2011,Male,0
5364,333631,5.0,2014-11-09,Female,Computers & Accessories,Apple,2014,Male,0
2577,72279,5.0,2014-11-09,Male,Headphones,Skullcandy,2013,Male,0
3869,333648,1.0,2014-11-09,Male,Portable Audio & Video,DBPOWER,2014,Male,0
1001,333668,5.0,2014-11-09,Female,Computers & Accessories,Linksys,2009,Male,0
2993,174441,1.0,2014-11-09,Male,Computers & Accessories,Kensington,2013,Male,2
3173,333695,5.0,2014-11-09,Female&Male,Computers & Accessories,ViewSonic,2013,Male,0
1473,333466,3.0,2014-11-09,Female,Accessories & Supplies,Etre Jeune,2010,Male,1
1258,333466,4.0,2014-11-09,Female&Male,Camera & Photo,Fujifilm,2010,Male,2
1882,333733,5.0,2014-11-09,Female&Male,Headphones,JLAB,2011,Female,0
3364,333404,5.0,2014-11-09,Female&Male,Camera & Photo,Canon,2013,Male,1
1670,333820,5.0,2014-11-10,Female&Male,Headphones,Bose,2011,Male,0
2129,333871,5.0,2014-11-10,Female&Male,Television & Video,Samsung,2012,Male,0
1670,333873,5.0,2014-11-10,Female&Male,Headphones,Bose,2011,Male,0
111,333930,5.0,2014-11-10,Female&Male,Headphones,Panasonic,2006,Female,0
1945,333944,5.0,2014-11-10,Female,Camera & Photo,Kodak,2012,Female,0
1210,333945,5.0,2014-11-10,Female,Accessories & Supplies,EldHus,2010,Female,0
3648,333961,5.0,2014-11-10,Male,Computers & Accessories,Samsung,2015,Female,0
5142,334061,3.0,2014-11-10,Female,Headphones,Jabra,2014,Female,0
1423,334123,2.0,2014-11-10,Female,Camera & Photo,Kodak,2010,Female,0
3189,334133,1.0,2014-11-10,Female&Male,Headphones,Etre Jeune,2013,Female,0
2880,334159,4.0,2014-11-10,Female&Male,Headphones,TaoTronics,2013,Male,0
4581,334166,5.0,2014-11-10,Female,Camera & Photo,Fintie,2014,Female,0
4446,95316,5.0,2014-11-10,Female&Male,Headphones,TaoTronics,2014,Male,0
923,334187,5.0,2014-11-10,Female,Headphones,Kensington,2011,Male,0
4327,37749,3.0,2014-11-10,Female,Camera & Photo,Olympus,2014,Male,0
1139,334225,3.0,2014-11-10,Female&Male,Portable Audio & Video,Apple,2009,Male,2
3291,334228,5.0,2014-11-10,Female,Computers & Accessories,Koolertron,2014,Female,0
2984,334233,5.0,2014-11-10,Male,Television & Video,Toshiba,2013,Male,0
3170,334250,3.0,2014-11-10,Female,Headphones,Pyle,2013,Male,0
1423,334285,2.0,2014-11-11,Female,Camera & Photo,Kodak,2010,Female,0
1496,334302,1.0,2014-11-11,Female&Male,Headphones,JLAB,2010,Female,0
1496,334309,3.0,2014-11-11,Female&Male,Headphones,JLAB,2010,Male,0
2868,334338,2.0,2014-11-11,Female,Camera & Photo,Samsung,2013,Female,0
1165,334428,4.0,2014-11-11,Female,Computers & Accessories,Logitech,2009,Female,0
4446,334437,5.0,2014-11-11,Female&Male,Headphones,TaoTronics,2014,Male,0
4811,334485,5.0,2014-11-11,Male,Accessories & Supplies,Jabra,2014,Male,0
3229,136018,5.0,2014-11-11,Female,Accessories & Supplies,Etre Jeune,2013,Male,2
1670,334594,5.0,2014-11-11,Female&Male,Headphones,Bose,2011,Female,0
2223,334618,5.0,2014-11-11,Male,Portable Audio & Video,Uniden,2012,Male,0
1575,334633,5.0,2014-11-11,Male,Headphones,Sony,2011,Female,0
3008,334640,5.0,2014-11-11,Female,Camera & Photo,Samsung,2013,Female,0
2129,334571,5.0,2014-11-11,Female&Male,Television & Video,Samsung,2012,Male,2
2129,334651,5.0,2014-11-11,Female&Male,Television & Video,Samsung,2012,Male,0
4363,334732,1.0,2014-11-12,Female&Male,Headphones,Pyle,2014,Female,0
3884,334780,5.0,2014-11-12,Male,Computers & Accessories,LSS,2014,Female,0
4468,334816,5.0,2014-11-12,Female&Male,Portable Audio & Video,DBPOWER,2014,Female,0
4401,334817,4.0,2014-11-12,Female,Headphones,Pyle,2014,Male,0
3036,334821,5.0,2014-11-12,Female,Camera & Photo,Vivitar,2014,Female,0
1111,334875,4.0,2014-11-12,Male,Computers & Accessories,Toshiba,2009,Female,0
1258,334879,5.0,2014-11-12,Female&Male,Camera & Photo,Fujifilm,2010,Female,0
4874,334905,5.0,2014-11-12,Male,Headphones,JLAB,2014,Male,0
1575,334910,5.0,2014-11-12,Male,Headphones,Sony,2011,Female,0
1575,334913,5.0,2014-11-12,Male,Headphones,Sony,2011,Female,0
1575,334916,5.0,2014-11-12,Male,Headphones,Sony,2011,Male,0
3890,334975,4.0,2014-11-12,Female&Male,Camera & Photo,Gary Fong,2014,Male,0
3173,335048,5.0,2014-11-12,Female&Male,Computers & Accessories,ViewSonic,2013,Male,0
4177,335074,3.0,2014-11-12,Female,Television & Video,Toshiba,2014,Female,0
4737,335084,4.0,2014-11-12,Male,Computers & Accessories,Plemo,2014,Male,0
2569,335089,5.0,2014-11-12,Female&Male,Camera & Photo,ViewSonic,2012,Male,0
1605,335096,4.0,2014-11-12,Female,Camera & Photo,Neewer,2011,Female,0
259,335123,5.0,2014-11-12,Male,Headphones,Sennheiser,2005,Male,0
2093,335186,5.0,2014-11-13,Female,Camera & Photo,Sony,2012,Female,0
3189,335200,5.0,2014-11-13,Female&Male,Headphones,Etre Jeune,2013,Female,0
3767,319284,2.0,2014-11-13,Female&Male,Camera & Photo,Samsung,2014,Female,1
111,335214,3.0,2014-11-13,Female&Male,Headphones,Panasonic,2006,Male,0
1750,335225,1.0,2014-11-13,Male,Accessories & Supplies,Jabra,2011,Male,0
4576,84956,5.0,2014-11-13,Female&Male,Headphones,EldHus,2014,Female,0
2031,335214,5.0,2014-11-13,Female,Computers & Accessories,Logitech,2012,Male,2
259,335257,4.0,2014-11-13,Male,Headphones,Sennheiser,2005,Male,0
1744,327829,5.0,2014-11-13,Male,Accessories & Supplies,Pyle,2012,Male,1
5041,335281,5.0,2014-11-13,Male,Headphones,Bose,2014,Male,0
1242,335189,5.0,2014-11-13,Male,Headphones,Sennheiser,2010,Male,2
1575,335296,5.0,2014-11-13,Male,Headphones,Sony,2011,Female,0
1423,335298,3.0,2014-11-13,Female,Camera & Photo,Kodak,2010,Female,0
4811,335310,5.0,2014-11-13,Male,Accessories & Supplies,Jabra,2014,Male,0
1593,335342,5.0,2014-11-13,Female&Male,Camera & Photo,Canon,2011,Female,0
3236,335383,1.0,2014-11-13,Female&Male,Headphones,JLAB,2013,Male,0
4581,335392,5.0,2014-11-13,Female,Camera & Photo,Fintie,2014,Female,0
3411,335445,3.0,2014-11-13,Male,Headphones,JLAB,2013,Male,0
1263,335482,5.0,2014-11-13,Female,Camera & Photo,Savage,2014,Male,0
2881,335489,5.0,2014-11-13,Male,Camera & Photo,Canon,2013,Female,0
2569,335493,5.0,2014-11-13,Female&Male,Camera & Photo,ViewSonic,2012,Male,0
111,335516,4.0,2014-11-13,Female&Male,Headphones,Panasonic,2006,Female,0
3011,335554,5.0,2014-11-13,Male,Camera & Photo,Fujifilm,2013,Female,0
1258,335563,5.0,2014-11-13,Female&Male,Camera & Photo,Fujifilm,2010,Female,0
5009,335566,2.0,2014-11-13,Female&Male,Headphones,Mpow,2014,Female,0
1258,335554,5.0,2014-11-13,Female&Male,Camera & Photo,Fujifilm,2010,Female,2
1258,335571,4.0,2014-11-13,Female&Male,Camera & Photo,Fujifilm,2010,Female,0
41,335591,5.0,2014-11-13,Female,Camera & Photo,Sony,2011,Male,0
1575,335605,5.0,2014-11-13,Male,Headphones,Sony,2011,Female,0
1575,335606,1.0,2014-11-13,Male,Headphones,Sony,2011,Male,0
5142,335613,5.0,2014-11-13,Female,Headphones,Jabra,2014,Female,0
2072,335640,5.0,2014-11-14,Female&Male,Headphones,ebasy,2012,Male,0
1575,335641,5.0,2014-11-14,Male,Headphones,Sony,2011,Male,0
5086,325389,3.0,2014-11-14,Male,Computers & Accessories,Plemo,2015,Male,1
2595,335715,5.0,2014-11-14,Female&Male,Headphones,Bose,2013,Female,0
2400,335756,5.0,2014-11-14,Female&Male,Headphones,JLAB,2012,Female,0
3011,335767,5.0,2014-11-14,Male,Camera & Photo,Fujifilm,2013,Female,0
17,266940,5.0,2014-11-14,Female,Camera & Photo,Fujifilm,2003,Female,1
1695,335770,5.0,2014-11-14,Male,Headphones,Sennheiser,2013,Female,0
1958,254709,4.0,2014-11-14,Female,Headphones,Sennheiser,2012,Male,1
1258,335767,5.0,2014-11-14,Female&Male,Camera & Photo,Fujifilm,2010,Female,2
2129,335829,5.0,2014-11-14,Female&Male,Television & Video,Samsung,2012,Male,0
2569,335866,1.0,2014-11-14,Female&Male,Camera & Photo,ViewSonic,2012,Male,0
3049,335925,4.0,2014-11-14,Female,Accessories & Supplies,Jabra,2013,Female,0
3029,335939,5.0,2014-11-14,Female&Male,Headphones,Bose,2013,Male,0
647,335951,3.0,2014-11-14,Male,Computers & Accessories,Logitech,2008,Female,0
1777,335953,4.0,2014-11-14,Male,Portable Audio & Video,Sony,2011,Male,0
1564,79940,5.0,2014-11-14,Female,Camera & Photo,Savage,2012,Female,2
5329,335998,5.0,2014-11-14,Female,Computers & Accessories,Apple,2014,Female,0
1055,158291,5.0,2014-11-14,Female,Computers & Accessories,Linksys,2009,Female,2
259,335645,3.0,2014-11-14,Male,Headphones,Sennheiser,2005,Male,1
647,336033,4.0,2014-11-14,Male,Computers & Accessories,Logitech,2008,Male,0
5273,336035,4.0,2014-11-14,Female&Male,Portable Audio & Video,Bose,2014,Female,0
3236,336042,5.0,2014-11-14,Female&Male,Headphones,JLAB,2013,Female,0
4302,335646,5.0,2014-11-14,Female,Computers & Accessories,Apple,2014,Male,2
5009,336113,5.0,2014-11-15,Female&Male,Headphones,Mpow,2014,Male,0
5009,336118,2.0,2014-11-15,Female&Male,Headphones,Mpow,2014,Female,0
4387,336167,5.0,2014-11-15,Female&Male,Camera & Photo,Olympus,2014,Female,0
3091,336205,5.0,2014-11-15,Female,Computers & Accessories,Plemo,2014,Female,0
1124,336215,5.0,2014-11-15,Male,Computers & Accessories,Logitech,2009,Male,0
2223,219117,1.0,2014-11-15,Male,Portable Audio & Video,Uniden,2012,Male,0
1575,336218,5.0,2014-11-15,Male,Headphones,Sony,2011,Female,0
1575,336238,3.0,2014-11-15,Male,Headphones,Sony,2011,Female,0
4581,336252,4.0,2014-11-15,Female,Camera & Photo,Fintie,2014,Male,0
3782,336269,4.0,2014-11-15,Female,Car Electronics & GPS,EINCAR,2013,Male,0
1605,76987,5.0,2014-11-15,Female,Camera & Photo,Neewer,2011,Male,2
259,336285,4.0,2014-11-15,Male,Headphones,Sennheiser,2005,Male,0
4150,336322,1.0,2014-11-15,Female&Male,Camera & Photo,Fujifilm,2014,Female,0
3034,54941,1.0,2014-11-15,Male,Computers & Accessories,Fintie,2013,Male,0
4177,336390,5.0,2014-11-15,Female,Television & Video,Toshiba,2014,Female,0
2788,336400,2.0,2014-11-15,Male,Computers & Accessories,Sennheiser,2013,Male,0
1818,336445,5.0,2014-11-15,Female,Headphones,Bose,2011,Female,0
2900,336460,3.0,2014-11-15,Female&Male,Headphones,Jabra,2013,Male,0
4922,37749,5.0,2014-11-15,Female&Male,Headphones,TaoTronics,2014,Male,0
4302,336468,4.0,2014-11-15,Female,Computers & Accessories,Apple,2014,Female,0
3162,336503,5.0,2014-11-15,Female,Camera & Photo,Samsung,2013,Female,0
229,336518,5.0,2014-11-16,Male,Camera & Photo,Fujifilm,2005,Female,0
5054,336519,4.0,2014-11-16,Female&Male,Home Audio,TaoTronics,2014,Male,0
5171,336554,5.0,2014-11-16,Female&Male,Portable Audio & Video,Bose,2014,Female,0
1496,308847,5.0,2014-11-16,Female&Male,Headphones,JLAB,2010,Male,1
2159,336572,5.0,2014-11-16,Male,Portable Audio & Video,Uniden,2012,Male,0
1423,138739,5.0,2014-11-16,Female,Camera & Photo,Kodak,2010,Male,1
1423,336587,5.0,2014-11-16,Female,Camera & Photo,Kodak,2010,Female,0
5041,336678,5.0,2014-11-16,Male,Headphones,Bose,2014,Male,0
1670,154563,4.0,2014-11-16,Female&Male,Headphones,Bose,2011,Male,1
1575,336750,5.0,2014-11-16,Male,Headphones,Sony,2011,Female,0
1258,265840,5.0,2014-11-16,Female&Male,Camera & Photo,Fujifilm,2010,Male,0
3612,336811,5.0,2014-11-16,Female&Male,Portable Audio & Video,Pyle,2013,Male,0
2569,336826,4.0,2014-11-16,Female&Male,Camera & Photo,ViewSonic,2012,Male,0
3572,336834,5.0,2014-11-16,Female,Computers & Accessories,Etre Jeune,2013,Male,0
4302,336847,5.0,2014-11-16,Female,Computers & Accessories,Apple,2014,Male,0
2434,336887,5.0,2014-11-16,Female&Male,Portable Audio & Video,Uniden,2012,Male,0
3364,336904,2.0,2014-11-16,Female&Male,Camera & Photo,Canon,2013,Female,0
4629,336937,5.0,2014-11-16,Female&Male,Headphones,Polaroid,2014,Female,0
4363,336944,5.0,2014-11-16,Female&Male,Headphones,Pyle,2014,Female,0
4271,336961,5.0,2014-11-16,Male,Computers & Accessories,LSS,2014,Male,0
5325,144224,5.0,2014-11-16,Female,Camera & Photo,Nikon,2014,Female,1
4177,337012,5.0,2014-11-16,Female,Television & Video,Toshiba,2014,Male,0
1277,337023,5.0,2014-11-16,Female,Camera & Photo,Savage,2010,Male,0
1013,337025,5.0,2014-11-16,Female&Male,Home Audio,Pyle,2009,Male,0
3029,337027,5.0,2014-11-16,Female&Male,Headphones,Bose,2013,Female,0
2031,337068,3.0,2014-11-16,Female,Computers & Accessories,Logitech,2012,Male,0
79,337098,3.0,2014-11-17,Female&Male,Accessories & Supplies,Etre Jeune,2003,Female,0
1259,337126,2.0,2014-11-17,Male,Portable Audio & Video,Philips,2010,Male,0
4472,337127,5.0,2014-11-17,Female&Male,Computers & Accessories,IRULU,2014,Female,0
3502,337188,5.0,2014-11-17,Female&Male,Portable Audio & Video,Pyle,2013,Male,0
4089,337235,4.0,2014-11-17,Female,Headphones,Pyle,2014,Female,0
4152,154052,5.0,2014-11-17,Male,Car Electronics & GPS,Garmin,2014,Female,2
1841,337240,5.0,2014-11-17,Female,Camera & Photo,Kodak,2012,Male,0
4398,337127,5.0,2014-11-17,Male,Computers & Accessories,IRULU,2014,Female,1
4398,337282,3.0,2014-11-17,Male,Computers & Accessories,IRULU,2014,Female,0
3092,337295,5.0,2014-11-17,Female,Headphones,Sony,2013,Male,0
5146,337300,5.0,2014-11-17,Female,Headphones,Jabra,2014,Female,0
4177,337331,4.0,2014-11-17,Female,Television & Video,Toshiba,2014,Male,0
1670,337349,5.0,2014-11-17,Female&Male,Headphones,Bose,2011,Male,0
2615,337282,1.0,2014-11-17,Female,Computers & Accessories,iRULU,2013,Female,2
1124,337407,5.0,2014-11-17,Male,Computers & Accessories,Logitech,2009,Male,0
1575,337463,2.0,2014-11-17,Male,Headphones,Sony,2011,Female,0
3106,337519,5.0,2014-11-17,Female,Computers & Accessories,Bose,2013,Male,0
1496,337525,1.0,2014-11-17,Female&Male,Headphones,JLAB,2010,Female,0
4309,337127,5.0,2014-11-17,Female&Male,Computers & Accessories,IRULU,2014,Female,2
154,337583,4.0,2014-11-17,Female&Male,Headphones,EldHus,2005,Male,0
3212,337685,4.0,2014-11-17,Male,Headphones,Sennheiser,2013,Male,0
